Year,App.,Taxon,Class,Importer,Exporter,Exporter reported quantity,Term,Purpose,Source
2001,I,Ovis ammon nigrimontana,Mammalia,US,CA,,skeletons,L,I
2001,I,Ovis ammon nigrimontana,Mammalia,US,CA,1,skeletons,S,I
2001,I,Ovis aries,Mammalia,DE,IR,,trophies,P,W
2001,I,Ovis aries,Mammalia,TR,IR,,trophies,H,U
2001,I,Ovis aries ophion,Mammalia,NA,DE,,trophies,P,W
2001,I,Pantholops hodgsonii,Mammalia,DK,EE,,cloth,E,I
2001,I,Pantholops hodgsonii,Mammalia,DK,EE,1,garments,E,I
2001,I,Pantholops hodgsonii,Mammalia,EE,DK,,garments,E,I
2001,I,Pantholops hodgsonii,Mammalia,EE,LV,1,garments,E,I
2001,I,Pantholops hodgsonii,Mammalia,LV,DK,1,cloth,E,I
2001,I,Pantholops hodgsonii,Mammalia,LV,DK,,garments,E,I
2001,I,Pantholops hodgsonii,Mammalia,US,CN,,skulls,T,I
2001,I,Pantholops hodgsonii,Mammalia,US,IN,,garments,P,I
2001,I,Pantholops hodgsonii,Mammalia,US,IT,,garments,T,W
2001,I,Pantholops hodgsonii,Mammalia,US,TK,,garments,P,I
2001,I,Buceros bicornis,Aves,CN,TH,2,live,Z,C
2001,I,Buceros bicornis,Aves,US,HK,,carvings,P,W
2001,I,Rhinoplax vigil,Aves,AU,MY,,feathers,P,O
2001,I,Rhinoplax vigil,Aves,AU,MY,6,feathers,Q,W
2001,I,Rhinoplax vigil,Aves,MY,AU,3,feathers,P,O
2001,I,Atelopus zeteki,Amphibia,US,PA,,live,T,W
2001,I,Nectophrynoides viviparus,Amphibia,US,ZA,,specimens,S,W
2001,I,Nectophrynoides viviparus,Amphibia,ZA,US,8,specimens,S,W
2001,I,Cacatua goffiniana,Aves,AE,BE,1,live,T,C
2001,I,Cacatua goffiniana,Aves,AE,NL,,live,Z,C
2001,I,Cacatua goffiniana,Aves,AE,NL,1,live,Z,C
2001,I,Cacatua goffiniana,Aves,CA,US,6,live,P,F
2001,I,Cacatua goffiniana,Aves,CA,US,,live,P,C
2001,I,Cacatua goffiniana,Aves,CA,US,1,live,P,F
2001,I,Cacatua goffiniana,Aves,DE,DK,2,live,T,O
2001,I,Cacatua goffiniana,Aves,DE,HU,1,live,P,W
2001,I,Cacatua goffiniana,Aves,DE,HU,1,live,P,C
2001,I,Cacatua goffiniana,Aves,DE,US,,live,P,F
2001,I,Cacatua goffiniana,Aves,ES,ZA,3,live,T,C
2001,I,Cacatua goffiniana,Aves,FR,CH,,live,B,F
2001,I,Cacatua goffiniana,Aves,GB,CH,1,live,,C
2001,I,Cacatua goffiniana,Aves,GB,ZW,,live,P,C
2001,I,Cacatua goffiniana,Aves,HU,DE,,live,P,C
2001,I,Cacatua goffiniana,Aves,HU,DE,,live,P,W
2001,I,Cacatua goffiniana,Aves,MX,US,,live,P,F
2001,I,Cacatua goffiniana,Aves,NA,ZA,,live,T,C
2001,I,Cacatua goffiniana,Aves,US,BE,1,live,P,W
2001,I,Cacatua goffiniana,Aves,US,CA,,live,P,F
2001,I,Cacatua goffiniana,Aves,US,CA,1,live,P,W
2001,I,Cacatua goffiniana,Aves,US,CA,,live,P,C
2001,I,Cacatua goffiniana,Aves,US,CA,,live,P,F
2001,I,Cacatua goffiniana,Aves,US,CA,1,specimens,S,C
2001,I,Cacatua goffiniana,Aves,US,FR,,live,P,C
2001,I,Cacatua goffiniana,Aves,US,JP,,live,P,F
2001,I,Cacatua goffiniana,Aves,US,MX,,live,P,C
2001,I,Cacatua goffiniana,Aves,XX,CA,1,live,P,U
2001,I,Cacatua haematuropygia,Aves,CY,PH,,live,P,U
2001,I,Cacatua haematuropygia,Aves,DE,PH,6,live,B,C
2001,I,Cacatua haematuropygia,Aves,DE,PH,,live,P,C
2001,I,Cacatua haematuropygia,Aves,FR,PH,14,feathers,S,W
2001,I,Cacatua haematuropygia,Aves,FR,PH,7,specimens,S,W
2001,I,Cacatua haematuropygia,Aves,ID,BN,1,live,P,C
2001,I,Cacatua moluccensis,Aves,AE,ZA,2,live,B,C
2001,I,Cacatua moluccensis,Aves,AE,ZA,2,live,T,C
2001,I,Cacatua moluccensis,Aves,AI,US,2,live,T,F
2001,I,Cacatua moluccensis,Aves,AR,US,1,live,P,F
2001,I,Cacatua moluccensis,Aves,AR,ZA,1,live,B,C
2001,I,Cacatua moluccensis,Aves,AT,PH,,live,B,C
2001,I,Cacatua moluccensis,Aves,AW,US,2,feathers,P,F
2001,I,Cacatua moluccensis,Aves,BB,US,,live,P,C
2001,I,Cacatua moluccensis,Aves,BM,US,1,live,P,F
2001,I,Cacatua moluccensis,Aves,BW,ZA,1,live,T,C
2001,I,Cacatua moluccensis,Aves,CA,US,4,live,P,C
2001,I,Cacatua moluccensis,Aves,CA,US,13,live,P,F
2001,I,Cacatua moluccensis,Aves,CA,US,1,live,P,C
2001,I,Cacatua moluccensis,Aves,CA,US,2,live,P,F
2001,I,Cacatua moluccensis,Aves,CH,NL,,live,P,C
2001,I,Cacatua moluccensis,Aves,CH,NL,1,live,T,C
2001,I,Cacatua moluccensis,Aves,CL,US,1,live,T,F
2001,I,Cacatua moluccensis,Aves,CN,ZA,2,live,P,C
2001,I,Cacatua moluccensis,Aves,CY,PH,3,live,B,C
2001,I,Cacatua moluccensis,Aves,CY,PH,,live,Z,C
2001,I,Cacatua moluccensis,Aves,DE,PH,8,live,B,C
2001,I,Cacatua moluccensis,Aves,DE,PH,,live,P,C
2001,I,Cacatua moluccensis,Aves,DE,US,1,live,T,F
2001,I,Cacatua moluccensis,Aves,DK,US,,live,P,F
2001,I,Cacatua moluccensis,Aves,ES,ZA,,live,P,C
2001,I,Cacatua moluccensis,Aves,ES,ZA,5,live,T,C
2001,I,Cacatua moluccensis,Aves,GB,PH,9,live,B,C
2001,I,Cacatua moluccensis,Aves,GB,US,2,live,P,C
2001,I,Cacatua moluccensis,Aves,GB,US,2,live,P,F
2001,I,Cacatua moluccensis,Aves,GD,US,1,live,P,F
2001,I,Cacatua moluccensis,Aves,HK,ZA,,live,P,C
2001,I,Cacatua moluccensis,Aves,HR,NL,,live,T,C
2001,I,Cacatua moluccensis,Aves,JE,GB,,live,P,C
2001,I,Cacatua moluccensis,Aves,JE,GB,,live,T,U
2001,I,Cacatua moluccensis,Aves,JM,MX,1,live,Q,C
2001,I,Cacatua moluccensis,Aves,JP,SG,9,live,T,D
2001,I,Cacatua moluccensis,Aves,MC,DE,,live,Q,W
2001,I,Cacatua moluccensis,Aves,MG,XX,,live,B,C
2001,I,Cacatua moluccensis,Aves,MG,ZA,8,live,B,C
2001,I,Cacatua moluccensis,Aves,MX,US,1,live,P,C
2001,I,Cacatua moluccensis,Aves,MX,US,1,live,P,F
2001,I,Cacatua moluccensis,Aves,NA,ZA,2,live,P,C
2001,I,Cacatua moluccensis,Aves,NL,SG,12,live,T,C
2001,I,Cacatua moluccensis,Aves,NL,SG,6,live,T,D
2001,I,Cacatua moluccensis,Aves,NL,US,,live,B,F
2001,I,Cacatua moluccensis,Aves,NL,US,1,live,P,F
2001,I,Cacatua moluccensis,Aves,NL,ZA,,live,B,C
2001,I,Cacatua moluccensis,Aves,TR,AE,,live,P,C
2001,I,Cacatua moluccensis,Aves,US,BM,,live,P,F
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,C
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,F
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,O
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,C
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,F
2001,I,Cacatua moluccensis,Aves,US,CA,1,live,P,O
2001,I,Cacatua moluccensis,Aves,US,CA,,live,P,U
2001,I,Cacatua moluccensis,Aves,US,DE,1,live,P,F
2001,I,Cacatua moluccensis,Aves,US,MX,2,live,P,F
2001,I,Cacatua moluccensis,Aves,US,SG,1,live,P,O
2001,I,Cacatua moluccensis,Aves,US,ZA,2,live,P,F
2001,I,Cacatua moluccensis,Aves,XX,CA,2,live,P,F
2001,I,Cacatua moluccensis,Aves,ZA,NA,3,live,P,C
2001,I,Cacatua moluccensis,Aves,ZA,NA,2,live,P,C
2001,I,Cacatua moluccensis,Aves,ZA,NA,,live,P,W
2001,I,Probosciger aterrimus,Aves,AR,ZA,1,live,B,C
2001,I,Probosciger aterrimus,Aves,AU,US,4,specimens,S,W
2001,I,Probosciger aterrimus,Aves,AU,US,5,specimens,S,W
2001,I,Probosciger aterrimus,Aves,CZ,GB,1,live,B,U
2001,I,Probosciger aterrimus,Aves,CZ,GB,,live,Z,U
2001,I,Probosciger aterrimus,Aves,DE,PH,6,live,B,C
2001,I,Probosciger aterrimus,Aves,DE,PH,,live,P,C
2001,I,Probosciger aterrimus,Aves,GB,PH,1,live,B,C
2001,I,Probosciger aterrimus,Aves,GB,ZA,,live,T,C
2001,I,Probosciger aterrimus,Aves,GB,ZA,1,live,T,D
2001,I,Probosciger aterrimus,Aves,NA,TH,,live,T,C
2001,I,Probosciger aterrimus,Aves,NA,ZA,2,live,B,C
2001,I,Probosciger aterrimus,Aves,NA,ZA,,live,P,C
2001,I,Probosciger aterrimus,Aves,NA,ZA,,live,T,C
2001,I,Probosciger aterrimus,Aves,NL,ZA,4,live,B,C
2001,I,Probosciger aterrimus,Aves,NL,ZA,2,live,P,C
2001,I,Probosciger aterrimus,Aves,OM,PH,2,live,B,C
2001,I,Probosciger aterrimus,Aves,PL,NL,1,live,Z,I
2001,I,Probosciger aterrimus,Aves,PL,PH,,live,Z,C
2001,I,Probosciger aterrimus,Aves,QA,FR,1,bodies,T,O
2001,I,Probosciger aterrimus,Aves,ZA,NA,2,live,P,C
2001,I,Probosciger aterrimus,Aves,ZA,NA,2,live,P,C
2001,I,Ariocarpus spp.,,CH,DE,,live,,A
2001,I,Ariocarpus spp.,,CH,MT,1,live,T,D
2001,I,Ariocarpus spp.,,IT,MT,,live,P,D
2001,I,Ariocarpus spp.,,US,GB,,seeds,T,I
2001,I,Ariocarpus spp.,,ZA,MT,100,seeds,T,D
2001,I,Ariocarpus agavoides,,AU,US,260,seeds,T,D
2001,I,Ariocarpus agavoides,,BE,US,110,seeds,T,D
2001,I,Ariocarpus agavoides,,CH,CZ,50,live,T,D
2001,I,Ariocarpus agavoides,,CH,CZ,,live,,A
2001,I,Ariocarpus agavoides,,CH,DE,1,live,T,D
2001,I,Ariocarpus agavoides,,CH,DE,,live,,A
2001,I,Ariocarpus agavoides,,CH,DE,10,seeds,T,D
2001,I,Ariocarpus agavoides,,CH,MT,4,live,T,D
2001,I,Ariocarpus agavoides,,DE,CZ,95,live,T,D
2001,I,Ariocarpus agavoides,,DE,US,120,seeds,T,D
2001,I,Ariocarpus agavoides,,ES,MT,20,seeds,T,D
2001,I,Ariocarpus agavoides,,ES,US,20,seeds,T,D
2001,I,Ariocarpus agavoides,,FR,MC,2,live,T,D
2001,I,Ariocarpus agavoides,,FR,US,20,seeds,T,D
2001,I,Ariocarpus agavoides,,GB,MT,20,seeds,T,D
2001,I,Ariocarpus agavoides,,GB,US,20,seeds,T,D
2001,I,Ariocarpus agavoides,,HK,DE,1,live,T,D
2001,I,Ariocarpus agavoides,,HK,MT,1,live,T,D
2001,I,Ariocarpus agavoides,,HK,MT,100,seeds,T,D
2001,I,Ariocarpus agavoides,,HU,US,15,seeds,T,D
2001,I,Ariocarpus agavoides,,IE,US,10,seeds,T,D
2001,I,Ariocarpus agavoides,,IL,MT,20,seeds,T,D
2001,I,Ariocarpus agavoides,,IN,US,210,seeds,T,A
2001,I,Ariocarpus agavoides,,IN,US,420,seeds,T,D
2001,I,Ariocarpus agavoides,,IT,MT,3120,seeds,T,D
2001,I,Ariocarpus agavoides,,IT,US,115,seeds,T,D
2001,I,Ariocarpus agavoides,,JP,US,115,seeds,T,D
2001,I,Ariocarpus agavoides,,MC,DE,6,live,T,D
2001,I,Ariocarpus agavoides,,MC,DE,,seeds,T,D
2001,I,Ariocarpus agavoides,,MO,MT,20,seeds,T,D
2001,I,Ariocarpus agavoides,,MO,US,5,seeds,T,A
2001,I,Ariocarpus agavoides,,MX,MT,100,seeds,T,D
2001,I,Ariocarpus agavoides,,MY,US,15,seeds,T,D
2001,I,Ariocarpus agavoides,,NA,DE,1,live,T,D
2001,I,Ariocarpus agavoides,,NO,DE,10,seeds,T,D
2001,I,Ariocarpus agavoides,,NZ,US,10,seeds,T,A
2001,I,Ariocarpus agavoides,,NZ,US,115,seeds,T,D
2001,I,Ariocarpus agavoides,,PE,US,10,seeds,T,A
2001,I,Ariocarpus agavoides,,PK,DE,20,seeds,T,D
2001,I,Ariocarpus agavoides,,RU,US,155,seeds,T,D
2001,I,Ariocarpus agavoides,,SE,CZ,10,live,T,D
2001,I,Ariocarpus agavoides,,SE,US,5,seeds,T,D
2001,I,Ariocarpus agavoides,,SG,US,10,seeds,T,A
2001,I,Ariocarpus agavoides,,TH,MT,100,seeds,T,D
2001,I,Ariocarpus agavoides,,TW,US,115,seeds,T,D
2001,I,Ariocarpus agavoides,,UA,US,20,live,T,A
2001,I,Ariocarpus agavoides,,UA,US,10,seeds,T,D
2001,I,Ariocarpus agavoides,,US,MT,100,seeds,T,D
2001,I,Ariocarpus agavoides,,ZW,US,100,seeds,T,A
2001,I,Ariocarpus fissuratus,,AR,US,10,seeds,T,A
2001,I,Ariocarpus fissuratus,,AU,US,100,seeds,T,A
2001,I,Ariocarpus fissuratus,,AU,US,620,seeds,T,D
2001,I,Ariocarpus fissuratus,,BE,US,410,seeds,T,D
2001,I,Ariocarpus fissuratus,,BG,US,200,seeds,T,D
2001,I,Ariocarpus fissuratus,,BR,US,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,CA,US,60,seeds,T,A
2001,I,Ariocarpus fissuratus,,CA,US,150,seeds,T,D
2001,I,Ariocarpus fissuratus,,CH,CZ,33,live,T,D
2001,I,Ariocarpus fissuratus,,CH,CZ,,live,,A
2001,I,Ariocarpus fissuratus,,CH,DE,5,live,T,D
2001,I,Ariocarpus fissuratus,,CH,DE,,live,,A
2001,I,Ariocarpus fissuratus,,CH,DE,10,seeds,T,D
2001,I,Ariocarpus fissuratus,,CH,MT,1,live,T,D
2001,I,Ariocarpus fissuratus,,CH,US,40,seeds,T,D
2001,I,Ariocarpus fissuratus,,CN,US,1,live,T,A
2001,I,Ariocarpus fissuratus,,CN,US,400,seeds,T,A
2001,I,Ariocarpus fissuratus,,CN,US,300,seeds,T,D
2001,I,Ariocarpus fissuratus,,CZ,US,200,seeds,T,D
2001,I,Ariocarpus fissuratus,,DE,CZ,634,live,T,D
2001,I,Ariocarpus fissuratus,,DE,MC,,live,T,A
2001,I,Ariocarpus fissuratus,,DE,MC,5,live,T,D
2001,I,Ariocarpus fissuratus,,DE,US,650,seeds,T,D
2001,I,Ariocarpus fissuratus,,DK,MT,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,ES,MT,80,seeds,T,D
2001,I,Ariocarpus fissuratus,,ES,US,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,FR,MC,4,live,T,D
2001,I,Ariocarpus fissuratus,,FR,US,100,seeds,T,A
2001,I,Ariocarpus fissuratus,,FR,US,10,seeds,T,D
2001,I,Ariocarpus fissuratus,,GB,MT,130,seeds,T,D
2001,I,Ariocarpus fissuratus,,GB,US,10,seeds,T,A
2001,I,Ariocarpus fissuratus,,GB,US,340,seeds,T,D
2001,I,Ariocarpus fissuratus,,GR,US,500,seeds,T,D
2001,I,Ariocarpus fissuratus,,HK,DE,1,live,T,D
2001,I,Ariocarpus fissuratus,,HK,MT,6,live,T,D
2001,I,Ariocarpus fissuratus,,HK,MT,600,seeds,T,D
2001,I,Ariocarpus fissuratus,,HK,TH,3,live,,A
2001,I,Ariocarpus fissuratus,,HU,US,80,seeds,T,D
2001,I,Ariocarpus fissuratus,,ID,MT,200,seeds,T,D
2001,I,Ariocarpus fissuratus,,IL,MT,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,IL,US,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,IN,MT,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,IN,US,950,seeds,T,A
2001,I,Ariocarpus fissuratus,,IN,US,1580,seeds,T,D
2001,I,Ariocarpus fissuratus,,IT,MT,1,live,T,D
2001,I,Ariocarpus fissuratus,,IT,MT,2570,seeds,T,D
2001,I,Ariocarpus fissuratus,,IT,US,890,seeds,T,D
2001,I,Ariocarpus fissuratus,,JP,US,470,seeds,T,D
2001,I,Ariocarpus fissuratus,,LV,US,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,MC,DE,12,live,T,D
2001,I,Ariocarpus fissuratus,,MC,DE,,seeds,T,D
2001,I,Ariocarpus fissuratus,,MO,MT,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,MO,US,40,seeds,T,A
2001,I,Ariocarpus fissuratus,,MT,CZ,20,live,T,D
2001,I,Ariocarpus fissuratus,,MX,MT,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,MY,US,40,seeds,T,D
2001,I,Ariocarpus fissuratus,,NL,US,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,NZ,MT,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,NZ,US,20,seeds,T,A
2001,I,Ariocarpus fissuratus,,NZ,US,250,seeds,T,D
2001,I,Ariocarpus fissuratus,,PK,DE,20,seeds,T,D
2001,I,Ariocarpus fissuratus,,PK,US,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,RU,US,200,seeds,T,A
2001,I,Ariocarpus fissuratus,,RU,US,800,seeds,T,D
2001,I,Ariocarpus fissuratus,,SE,CZ,20,live,T,D
2001,I,Ariocarpus fissuratus,,SE,US,130,seeds,T,D
2001,I,Ariocarpus fissuratus,,SG,US,30,seeds,T,A
2001,I,Ariocarpus fissuratus,,TH,MT,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,TW,US,2,live,T,A
2001,I,Ariocarpus fissuratus,,TW,US,80,seeds,T,A
2001,I,Ariocarpus fissuratus,,TW,US,390,seeds,T,D
2001,I,Ariocarpus fissuratus,,UA,DE,6,live,T,D
2001,I,Ariocarpus fissuratus,,UA,DE,100,seeds,T,D
2001,I,Ariocarpus fissuratus,,UA,US,10,live,T,A
2001,I,Ariocarpus fissuratus,,UA,US,60,seeds,T,A
2001,I,Ariocarpus fissuratus,,UA,US,320,seeds,T,D
2001,I,Ariocarpus fissuratus,,US,MT,140,seeds,T,D
2001,I,Ariocarpus fissuratus,,ZA,US,10,seeds,T,A
2001,I,Ariocarpus fissuratus,,ZW,US,100,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,AR,US,70,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,AU,US,50,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,BE,US,340,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,BG,US,100,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,BR,US,20,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,CA,US,20,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,CH,CZ,130,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,CH,CZ,,live,,A
2001,I,Ariocarpus kotschoubeyanus,,CH,DE,5,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,CH,DE,,live,,A
2001,I,Ariocarpus kotschoubeyanus,,CH,DE,20,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,CH,MT,1,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,CH,US,40,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,CN,US,8,live,T,A
2001,I,Ariocarpus kotschoubeyanus,,CN,US,45000,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,DE,CZ,514,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,DE,US,220,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,ES,MT,70,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,ES,US,30,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,FR,MC,4,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,FR,US,3000,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,GB,MT,40,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,GB,US,160,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,GR,US,140,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,HK,MT,16,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,HK,MT,260,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,HK,TH,3,live,,A
2001,I,Ariocarpus kotschoubeyanus,,HR,DE,1,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,HU,US,20,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IE,US,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IL,MT,40,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IN,MT,40,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IN,US,1,live,T,A
2001,I,Ariocarpus kotschoubeyanus,,IN,US,610,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,IN,US,6100,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IT,MT,,live,P,D
2001,I,Ariocarpus kotschoubeyanus,,IT,MT,3,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,IT,MT,300,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,IT,US,1490,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,JP,US,1150,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,LV,US,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MC,DE,16,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,MC,DE,,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MO,MT,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MO,US,20,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,MT,US,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MX,MT,100,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MX,US,2000,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,MY,US,1,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,MY,US,20,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,NL,US,500,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,NO,DE,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,NZ,US,10,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,NZ,US,250,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,PE,US,100,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,PK,DE,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,RU,US,40,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,RU,US,590,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,SE,CZ,30,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,SE,US,10,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,SE,US,30,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,SG,US,30,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,SK,US,10,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,TH,MT,420,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,TH,US,100,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,TW,US,3,live,T,A
2001,I,Ariocarpus kotschoubeyanus,,TW,US,1,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,TW,US,80,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,TW,US,160,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,UA,US,20,live,T,D
2001,I,Ariocarpus kotschoubeyanus,,UA,US,80,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,UA,US,400,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,US,MT,20,seeds,T,D
2001,I,Ariocarpus kotschoubeyanus,,ZA,US,10,seeds,T,A
2001,I,Ariocarpus kotschoubeyanus,,ZW,US,100,seeds,T,A
2001,I,Ariocarpus retusus,,AR,US,10,seeds,T,A
2001,I,Ariocarpus retusus,,AR,US,60,seeds,T,D
2001,I,Ariocarpus retusus,,AU,US,210,seeds,T,D
2001,I,Ariocarpus retusus,,BE,US,140,seeds,T,D
2001,I,Ariocarpus retusus,,CA,PE,5,live,T,A
2001,I,Ariocarpus retusus,,CA,US,40,seeds,T,A
2001,I,Ariocarpus retusus,,CA,US,20,seeds,T,D
2001,I,Ariocarpus retusus,,CH,CZ,209,live,T,D
2001,I,Ariocarpus retusus,,CH,CZ,,live,,A
2001,I,Ariocarpus retusus,,CH,DE,12,live,T,D
2001,I,Ariocarpus retusus,,CH,DE,,live,,A
2001,I,Ariocarpus retusus,,CH,US,90,seeds,T,D
2001,I,Ariocarpus retusus,,CL,PE,3,live,T,W
2001,I,Ariocarpus retusus,,CN,US,1100,seeds,T,D
2001,I,Ariocarpus retusus,,DE,CZ,904,live,T,D
2001,I,Ariocarpus retusus,,DE,MC,,live,T,A
2001,I,Ariocarpus retusus,,DE,MC,15,live,T,D
2001,I,Ariocarpus retusus,,DE,MT,,seeds,L,D
2001,I,Ariocarpus retusus,,DE,US,310,seeds,T,D
2001,I,Ariocarpus retusus,,DK,MT,1,live,T,D
2001,I,Ariocarpus retusus,,DK,MT,20,seeds,T,D
2001,I,Ariocarpus retusus,,ES,MT,120,seeds,T,D
2001,I,Ariocarpus retusus,,FR,MC,2,live,T,D
2001,I,Ariocarpus retusus,,GB,MT,190,seeds,T,D
2001,I,Ariocarpus retusus,,GB,US,390,seeds,T,D
2001,I,Ariocarpus retusus,,GR,US,960,seeds,T,D
2001,I,Ariocarpus retusus,,HK,DE,2,live,T,D
2001,I,Ariocarpus retusus,,HK,MT,21,live,T,D
2001,I,Ariocarpus retusus,,HK,MT,1440,seeds,T,D
2001,I,Ariocarpus retusus,,HU,US,50,seeds,T,D
2001,I,Ariocarpus retusus,,IL,MT,80,seeds,T,D
2001,I,Ariocarpus retusus,,IN,MT,80,seeds,T,D
2001,I,Ariocarpus retusus,,IN,US,2220,seeds,T,A
2001,I,Ariocarpus retusus,,IN,US,2960,seeds,T,D
2001,I,Ariocarpus retusus,,IT,MT,3340,seeds,T,D
2001,I,Ariocarpus retusus,,IT,US,1480,seeds,T,D
2001,I,Ariocarpus retusus,,JP,US,310,seeds,T,D
2001,I,Ariocarpus retusus,,LV,US,10,seeds,T,D
2001,I,Ariocarpus retusus,,MC,DE,34,live,T,D
2001,I,Ariocarpus retusus,,MC,DE,,seeds,T,D
2001,I,Ariocarpus retusus,,MO,MT,210,seeds,T,D
2001,I,Ariocarpus retusus,,MO,US,30,seeds,T,A
2001,I,Ariocarpus retusus,,MX,MT,300,seeds,T,D
2001,I,Ariocarpus retusus,,MX,US,500,seeds,T,D
2001,I,Ariocarpus retusus,,MY,US,2,live,T,D
2001,I,Ariocarpus retusus,,MY,US,20,seeds,T,D
2001,I,Ariocarpus retusus,,NA,DE,1,live,T,D
2001,I,Ariocarpus retusus,,NL,US,1500,seeds,T,D
2001,I,Ariocarpus retusus,,NZ,US,20,seeds,T,A
2001,I,Ariocarpus retusus,,NZ,US,100,seeds,T,D
2001,I,Ariocarpus retusus,,PE,US,20,seeds,T,A
2001,I,Ariocarpus retusus,,PK,DE,20,seeds,T,D
2001,I,Ariocarpus retusus,,PK,US,340,seeds,T,D
2001,I,Ariocarpus retusus,,RU,MT,10,seeds,T,D
2001,I,Ariocarpus retusus,,RU,US,1390,seeds,T,D
