Year,App.,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2017,II,Acipenser baerii,Actinopteri,JP,FR,2728.753,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,JP,FR,21.798,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,JP,FR,2.726,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,JP,FR,40,extract,T,C
2017,II,Acipenser baerii,Actinopteri,JP,IT,879.208,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,JP,LV,712.346,caviar,,
2017,II,Acipenser baerii,Actinopteri,KG,BY,8.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KG,DE,0.00156,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KG,FR,0.02,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KH,DE,0.075,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KH,DE,1.264,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KH,FR,4.58,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KP,DE,12.074,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,AT,10,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KR,BE,28.44,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,465.226,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,104.371,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,2003.323,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,39.102,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,2076.473,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,DE,3.15207,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,EE,0.159,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KR,ES,76,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,KR,FR,0.15,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KR,FR,22.779,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KR,FR,10.77,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KR,FR,8.828,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,KR,FR,10.8,meat,T,C
2017,II,Acipenser baerii,Actinopteri,KR,GB,0.7594,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KR,IT,0.3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KW,DE,50.93,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KW,FR,8.37,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KW,FR,2.283,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KW,NL,0.0468831,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KY,AT,2.04,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KY,DE,0.72,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KY,DE,1.782,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KY,DE,2.82666,extract,T,C
2017,II,Acipenser baerii,Actinopteri,KY,DE,0.28,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KY,FR,0.75,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,BY,123.675,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,CN,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,DE,1,eggs (live),T,C
2017,II,Acipenser baerii,Actinopteri,KZ,FR,0.76,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,KG,,meat,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,RU,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,KZ,RU,,eggs (live),T,C
2017,II,Acipenser baerii,Actinopteri,KZ,TR,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LA,FR,2.16,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LB,AT,144.55,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,LB,DE,86.294,extract,T,C
2017,II,Acipenser baerii,Actinopteri,LB,DE,42.60853,extract,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,5.033,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,1.4,extract,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,4.09,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,5.726,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,0.14,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,0.6,extract,T,C
2017,II,Acipenser baerii,Actinopteri,LB,FR,0.1,extract,T,C
2017,II,Acipenser baerii,Actinopteri,LB,IT,0.22,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LC,FR,3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LK,DE,25.587,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LT,BY,6,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LU,CN,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LV,BY,85,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,LV,BY,,caviar,,
2017,II,Acipenser baerii,Actinopteri,LV,CH,,extract,,
2017,II,Acipenser baerii,Actinopteri,LV,CN,,caviar,,
2017,II,Acipenser baerii,Actinopteri,LV,IL,,medicine,,
2017,II,Acipenser baerii,Actinopteri,MA,DE,0.23,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MA,FR,13.666,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MA,FR,9.07,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MA,FR,2.065,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MA,FR,0.1,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MA,IT,8.581,eggs,T,C
2017,II,Acipenser baerii,Actinopteri,MA,NL,0.00748712,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MC,DE,0.633,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MC,DE,29.768,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MC,FR,3.525,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MC,FR,3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MC,FR,6.87,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MC,FR,90.07,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MC,FR,600,meat,T,C
2017,II,Acipenser baerii,Actinopteri,MD,BY,6.3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MD,DE,56.3175,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MD,DE,0.42904,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MD,EE,0.02,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MD,EE,0.3653,cosmetics,T,R
2017,II,Acipenser baerii,Actinopteri,MD,FR,1.113,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MD,FR,0.038,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MD,IT,12.084,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,ME,EE,0.09,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MF,FR,3.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MF,FR,1.2,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MN,AT,123,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MN,DE,3.7209,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MN,ES,3.546,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MR,DE,2.076,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MU,BY,10,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MU,DE,9.6277,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MU,DE,26.987,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,0.3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,0.294,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,17.82,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,36.078,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,0.83,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MU,FR,1.08,meat,T,C
2017,II,Acipenser baerii,Actinopteri,MV,DE,20.70608,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MV,FR,5.975,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MV,FR,0.008,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MX,DE,1.50925,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MX,DE,93.29532,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MX,DE,4.97731,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MX,DE,0.01221,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MX,ES,52.482,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MX,FR,0.9,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MX,FR,7.55,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MX,IT,3.4,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MY,AT,152.95,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MY,DE,25.6849,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MY,DE,0.00131,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MY,ES,2.189,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,0.54,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,5.39,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,8.201,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,1.336,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,2.23,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,300,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,5,extract,T,C
2017,II,Acipenser baerii,Actinopteri,MY,FR,30,meat,T,C
2017,II,Acipenser baerii,Actinopteri,NA,DE,0.3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NA,DE,0.00503,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NC,DE,4.572,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NC,FR,3.6,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NG,FR,0.24,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NL,CN,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NL,US,,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NO,AT,27049.6404,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,NO,BE,37.8,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NO,BE,16.51,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NO,DE,15.51279,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NO,DE,0.068,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NO,DE,0.0088,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NO,EE,0.02254,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,NO,FI,39.83,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NO,FR,7.11,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NO,FR,1.422,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,NO,FR,1.345,meat,T,C
2017,II,Acipenser baerii,Actinopteri,NO,NL,0.15935932,extract,T,C
2017,II,Acipenser baerii,Actinopteri,NZ,BY,24,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NZ,DE,32.064,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NZ,FR,16.09,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,NZ,FR,8.148,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,NZ,FR,0.24,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,OM,DE,0.023,extract,T,C
2017,II,Acipenser baerii,Actinopteri,OM,DE,1.219,extract,T,C
2017,II,Acipenser baerii,Actinopteri,OM,FR,39.6,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,OM,IT,9.6,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PA,DE,13.422,extract,T,C
2017,II,Acipenser baerii,Actinopteri,PA,DE,0.059,extract,T,C
2017,II,Acipenser baerii,Actinopteri,PA,IT,3.44,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PE,DE,36,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PE,FR,12.6,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PE,FR,0.084,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,PE,IT,0.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PF,DE,2.475,extract,T,C
2017,II,Acipenser baerii,Actinopteri,PF,FR,0.315,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PF,FR,19.789,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PF,FR,0.6,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,PF,FR,1.177,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,PF,FR,3.775,meat,T,C
2017,II,Acipenser baerii,Actinopteri,PF,IT,4.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PH,DE,35.915,extract,T,C
2017,II,Acipenser baerii,Actinopteri,PH,FR,4.05,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PH,FR,2.71,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PL,BY,10.56,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,PY,DE,9.84,extract,T,C
2017,II,Acipenser baerii,Actinopteri,PY,FR,1.111,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,QA,DE,0.044,extract,T,C
2017,II,Acipenser baerii,Actinopteri,QA,DE,64.06,extract,T,C
2017,II,Acipenser baerii,Actinopteri,QA,DE,70.495,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,QA,EE,0.017,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,QA,FR,60,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,QA,FR,1.675,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,QA,FR,3.698,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RS,DE,0.00621,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RS,EE,1.576,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RS,FR,2.355,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RS,FR,2.08,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,RS,HU,10000,fingerlings,T,C
2017,II,Acipenser baerii,Actinopteri,RS,HU,17000,live,T,C
2017,II,Acipenser baerii,Actinopteri,RU,AT,88.5,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RU,BY,2000,bodies,T,C
2017,II,Acipenser baerii,Actinopteri,RU,BY,818.127,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,RU,BY,16000,live,T,C
2017,II,Acipenser baerii,Actinopteri,RU,DE,458.646,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,DE,201.947,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,DE,42.026,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,RU,DE,94.327,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,DE,0.01682,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,EE,2.0194,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,4.343,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,75.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,186.852,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,1600,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,21.706,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,1.2,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,30.1,extract,T,C
2017,II,Acipenser baerii,Actinopteri,RU,FR,1.08,meat,T,C
2017,II,Acipenser baerii,Actinopteri,RU,IT,1503.15,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,RU,LV,21099.63,extract,,
2017,II,Acipenser baerii,Actinopteri,SA,DE,9.15,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SA,FR,1.46,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SA,FR,5.456,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,SA,FR,5.5,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,SA,FR,3.99,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SA,FR,2.402,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,SA,IT,3,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SC,FI,15,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SC,FR,6.08,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SC,IT,1.43,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SE,UY,,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,AT,743,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,SG,BE,2.51,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,DE,61.241,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SG,DE,468.221,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SG,DE,71.51,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,DE,4.072,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SG,ES,1.5,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FI,32.245,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,22.385,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,21.28,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,113.01,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,0.672,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,67.2,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,0.05,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,SG,FR,232.5,meat,T,C
2017,II,Acipenser baerii,Actinopteri,SG,HU,5,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,HU,130,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,HU,80,live,T,C
2017,II,Acipenser baerii,Actinopteri,SG,HU,80,meat,T,C
2017,II,Acipenser baerii,Actinopteri,SG,IT,22.029,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SG,PL,2.9,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SK,BY,10.125,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SN,FR,0.71,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SN,FR,0.052,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,SV,DE,1.777,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SV,DE,1.11844,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SV,DE,0.265,extract,T,C
2017,II,Acipenser baerii,Actinopteri,SX,FR,1.25,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SX,FR,0.544,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SX,FR,5.81,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,SX,FR,0.9,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TH,DE,0.118,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TH,DE,415.094,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TH,DE,8.311,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TH,DE,0.02557,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,9.12,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,15.775,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,65.609,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,2400,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,1.15,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,406.81,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TH,FR,1.08,meat,T,C
2017,II,Acipenser baerii,Actinopteri,TH,IT,13.04,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TH,IT,1.08,eggs,T,C
2017,II,Acipenser baerii,Actinopteri,TM,AT,8.19,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TN,DE,171.3555,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TN,DE,6.42564,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TR,AT,28.49,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TR,DE,0.415,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TR,DE,113.69049,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TR,DE,2.25,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TR,DE,0.00559,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TR,EE,0.0687,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TR,FR,2.34,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TR,FR,9.2,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TR,FR,62.275,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TR,FR,2.14,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TR,FR,3657.46,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,AT,689.4,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,DE,244.528,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TW,DE,652.2911,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TW,DE,53.17429,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TW,DE,0.0422,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TW,EE,0.0627,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,ES,0.32,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,TW,ES,202.035,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,TW,ES,0.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,0.34,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,3.53,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,45.64,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,21.523,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,200,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,0.18,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,25,extract,T,C
2017,II,Acipenser baerii,Actinopteri,TW,FR,0.72,meat,T,C
2017,II,Acipenser baerii,Actinopteri,TW,IT,9.85,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,TW,NL,0.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,UA,AT,618.26,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,209.175,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,28.72951,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,491.4,bodies,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,98.51,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,101.651,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UA,DE,0.003,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UA,EE,0.0623,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,UA,FR,13.266,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,UA,FR,10.2,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,UA,FR,11.099,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,UA,FR,400,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,UA,IT,55,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,UA,LV,30.016,caviar,,
2017,II,Acipenser baerii,Actinopteri,UA,NL,635,meat,T,C
2017,II,Acipenser baerii,Actinopteri,UA,PL,477.5,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,BE,59.5,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,112.276,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,0.8086,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,122.036,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,4753.74678,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,50356.527,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,554.632,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,21.458,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,DE,0.21304,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,EE,0.033,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,US,FI,416.215,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,254.97,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,96.474,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,99.128,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,9.46,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,48.313,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,916.991,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,4.327,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,569.26,cosmetics,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,8.4,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,0.544,derivatives,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,4098.96,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,0.4,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,FR,246.24,meat,T,C
2017,II,Acipenser baerii,Actinopteri,US,GB,2.1504,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,HU,10000,eggs (live),T,C
2017,II,Acipenser baerii,Actinopteri,US,IT,512.439,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,IT,696,extract,T,C
2017,II,Acipenser baerii,Actinopteri,US,LV,49.334,caviar,,
2017,II,Acipenser baerii,Actinopteri,US,LV,1000,meat,,
2017,II,Acipenser baerii,Actinopteri,US,NL,15.1,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,US,PL,714,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,UY,DE,2.885,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UY,DE,89.0866,extract,T,C
2017,II,Acipenser baerii,Actinopteri,UY,DE,4,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,UZ,DE,0.0037,extract,T,C
2017,II,Acipenser baerii,Actinopteri,VA,DE,0.64,extract,T,C
2017,II,Acipenser baerii,Actinopteri,VE,DE,1.827,extract,T,C
2017,II,Acipenser baerii,Actinopteri,VG,FR,0.8,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,VN,DE,95.95,extract,T,C
2017,II,Acipenser baerii,Actinopteri,VN,DE,55.75,eggs (live),T,C
2017,II,Acipenser baerii,Actinopteri,VN,DE,5.64,extract,T,C
2017,II,Acipenser baerii,Actinopteri,VN,FR,1.79,caviar,T,C
2017,II,Acipenser baerii,Actinopteri,VN,FR,4.462,cosmetics,T,C
