Year,App,Taxon,Class,Importer,Exporter,Exporter_reported_quantity,Term,Purpose,Source
2002,II,Nepenthes reinwardtiana,,JP,MY,35,live,T,A
2002,II,Nepenthes reinwardtiana,,TW,MY,23,live,T,A
2002,II,Nepenthes reinwardtiana,,US,MY,74,live,T,A
2002,II,Nepenthes reinwardtiana,,ZA,MY,2,live,T,A
2002,II,Nepenthes rhombicaulis,,JP,MY,7,live,T,A
2002,II,Nepenthes rhombicaulis,,TW,MY,1,live,T,A
2002,II,Nepenthes rhombicaulis,,US,MY,1,live,T,A
2002,II,Nepenthes sanguinea,,BE,LK,70,live,T,A
2002,II,Nepenthes sanguinea,,CA,LK,4,live,T,A
2002,II,Nepenthes sanguinea,,CA,MY,3,live,T,A
2002,II,Nepenthes sanguinea,,DE,MY,1,live,T,A
2002,II,Nepenthes sanguinea,,FR,MY,,live,G,A
2002,II,Nepenthes sanguinea,,FR,MY,1,live,T,A
2002,II,Nepenthes sanguinea,,GB,LK,200,live,T,A
2002,II,Nepenthes sanguinea,,GB,MY,2,live,T,A
2002,II,Nepenthes sanguinea,,HK,LK,10,live,T,A
2002,II,Nepenthes sanguinea,,HK,MY,11,live,T,A
2002,II,Nepenthes sanguinea,,JP,AU,,live,T,A
2002,II,Nepenthes sanguinea,,JP,LK,460,live,T,A
2002,II,Nepenthes sanguinea,,JP,LK,,live,T,A
2002,II,Nepenthes sanguinea,,JP,MY,14,live,T,A
2002,II,Nepenthes sanguinea,,JP,US,,live,T,A
2002,II,Nepenthes sanguinea,,KR,MY,2,live,T,A
2002,II,Nepenthes sanguinea,,PT,MY,1,live,T,A
2002,II,Nepenthes sanguinea,,SG,LK,20,live,T,A
2002,II,Nepenthes sanguinea,,TW,MY,9,live,T,A
2002,II,Nepenthes sanguinea,,US,LK,300,live,T,A
2002,II,Nepenthes sanguinea,,US,MY,13,live,T,A
2002,II,Nepenthes sanguinea,,ZA,MY,1,live,T,A
2002,II,Nepenthes singalana,,CH,DE,,live,,A
2002,II,Nepenthes singalana,,FR,CH,1,live,,A
2002,II,Nepenthes singalana,,US,LK,20,live,T,A
2002,II,Nepenthes spathulata,,AU,MY,20,live,T,A
2002,II,Nepenthes spathulata,,CA,LK,2,live,T,A
2002,II,Nepenthes spathulata,,DE,MY,2,live,T,A
2002,II,Nepenthes spathulata,,GB,LK,100,live,T,A
2002,II,Nepenthes spathulata,,GB,MY,1,live,T,A
2002,II,Nepenthes spathulata,,JP,LK,60,live,T,A
2002,II,Nepenthes spathulata,,JP,US,,live,T,A
2002,II,Nepenthes spathulata,,TW,MY,2,live,T,A
2002,II,Nepenthes spathulata,,US,LK,95,live,T,A
2002,II,Nepenthes spathulata,,US,MY,2,live,T,A
2002,II,Nepenthes spectabilis,,GB,CH,1,live,,A
2002,II,Nepenthes spectabilis,,GB,MY,1,live,T,A
2002,II,Nepenthes spectabilis,,IT,MY,1,live,T,A
2002,II,Nepenthes spectabilis,,JP,MY,26,live,T,A
2002,II,Nepenthes spectabilis,,US,MY,19,live,T,A
2002,II,Nepenthes stenophylla,,BE,LK,70,live,T,A
2002,II,Nepenthes stenophylla,,CA,MY,2,live,T,A
2002,II,Nepenthes stenophylla,,GB,LK,,live,T,A
2002,II,Nepenthes stenophylla,,GB,MY,11,live,T,A
2002,II,Nepenthes stenophylla,,HK,MY,5,live,T,A
2002,II,Nepenthes stenophylla,,IT,MY,1,live,T,A
2002,II,Nepenthes stenophylla,,JP,LK,20,live,T,A
2002,II,Nepenthes stenophylla,,JP,MY,23,live,T,A
2002,II,Nepenthes stenophylla,,JP,US,,live,T,A
2002,II,Nepenthes stenophylla,,TW,MY,1,live,T,A
2002,II,Nepenthes stenophylla,,US,LK,45,live,T,A
2002,II,Nepenthes stenophylla,,US,MY,8,live,T,A
2002,II,Nepenthes stenophylla,,ZA,MY,2,live,T,A
2002,II,Nepenthes sumatrana,,AU,MY,36,live,T,A
2002,II,Nepenthes sumatrana,,DE,MY,1,live,T,A
2002,II,Nepenthes sumatrana,,JP,MY,26,live,T,A
2002,II,Nepenthes sumatrana,,TW,MY,20,live,T,A
2002,II,Nepenthes sumatrana,,US,MY,18,live,T,A
2002,II,Nepenthes tentaculata,,AT,MY,,live,P,A
2002,II,Nepenthes tentaculata,,AT,MY,1,live,T,A
2002,II,Nepenthes tentaculata,,CA,MY,2,live,T,A
2002,II,Nepenthes tentaculata,,CH,MY,3,live,T,A
2002,II,Nepenthes tentaculata,,DE,MY,22,live,T,A
2002,II,Nepenthes tentaculata,,GB,MY,18,live,T,A
2002,II,Nepenthes tentaculata,,HK,MY,5,live,T,A
2002,II,Nepenthes tentaculata,,IT,MY,1,live,T,A
2002,II,Nepenthes tentaculata,,JP,MY,51,live,T,A
2002,II,Nepenthes tentaculata,,KR,MY,12,live,T,A
2002,II,Nepenthes tentaculata,,TW,MY,5,live,T,A
2002,II,Nepenthes tentaculata,,US,MY,54,live,T,A
2002,II,Nepenthes thorelii,,CA,LK,2,live,T,A
2002,II,Nepenthes thorelii,,DE,MY,1,live,T,A
2002,II,Nepenthes thorelii,,GB,LK,100,live,T,A
2002,II,Nepenthes thorelii,,GB,MY,3,live,T,A
2002,II,Nepenthes thorelii,,JP,AU,,live,T,A
2002,II,Nepenthes thorelii,,JP,LK,12,live,T,A
2002,II,Nepenthes thorelii,,JP,MY,5,live,T,A
2002,II,Nepenthes thorelii,,JP,US,,live,T,A
2002,II,Nepenthes thorelii,,TW,MY,2,live,T,A
2002,II,Nepenthes thorelii,,US,LK,80,live,T,A
2002,II,Nepenthes thorelii,,US,MY,12,live,T,A
2002,II,Nepenthes tobaica,,CA,MY,4,live,T,A
2002,II,Nepenthes tobaica,,CH,MY,3,live,T,A
2002,II,Nepenthes tobaica,,FR,MY,,cultures,P,A
2002,II,Nepenthes tobaica,,FR,MY,1,live,T,A
2002,II,Nepenthes tobaica,,GB,LK,100,live,T,A
2002,II,Nepenthes tobaica,,GB,MY,9,live,T,A
2002,II,Nepenthes tobaica,,IT,MY,1,live,T,A
2002,II,Nepenthes tobaica,,JP,MY,8,live,T,A
2002,II,Nepenthes tobaica,,KR,MY,9,live,T,A
2002,II,Nepenthes tobaica,,SG,MY,1,live,T,A
2002,II,Nepenthes tobaica,,TW,MY,8,live,T,A
2002,II,Nepenthes tobaica,,US,MY,9,live,T,A
2002,II,Nepenthes tobaica,,ZA,BE,420,live,T,A
2002,II,Nepenthes tobaica,,ZA,MY,1,live,T,A
2002,II,Nepenthes tomoriana,,US,LK,60,live,T,A
2002,II,Nepenthes treubiana,,DE,MY,,live,T,A
2002,II,Nepenthes trichocarpa,,ZA,MY,1,live,T,A
2002,II,Nepenthes truncata,,AT,MY,,live,P,A
2002,II,Nepenthes truncata,,AT,MY,1,live,T,A
2002,II,Nepenthes truncata,,CA,LK,2,live,T,A
2002,II,Nepenthes truncata,,CA,MY,4,live,T,A
2002,II,Nepenthes truncata,,DE,MY,6,live,T,A
2002,II,Nepenthes truncata,,GB,LK,100,live,T,A
2002,II,Nepenthes truncata,,GB,MY,340,live,T,A
2002,II,Nepenthes truncata,,HK,MY,16,live,T,A
2002,II,Nepenthes truncata,,IT,MY,1,live,T,A
2002,II,Nepenthes truncata,,JP,LK,164,live,T,A
2002,II,Nepenthes truncata,,JP,MY,41,live,T,A
2002,II,Nepenthes truncata,,JP,US,,live,T,A
2002,II,Nepenthes truncata,,KR,MY,21,live,T,A
2002,II,Nepenthes truncata,,SG,MY,172,live,T,A
2002,II,Nepenthes truncata,,TW,MY,63,live,T,A
2002,II,Nepenthes truncata,,US,LK,416,live,T,A
2002,II,Nepenthes truncata,,US,MY,17,live,T,A
2002,II,Nepenthes truncata,,ZA,DE,1,live,T,A
2002,II,Nepenthes truncata,,ZA,MY,3,live,T,A
2002,II,Nepenthes veitchii,,AT,MY,,live,P,A
2002,II,Nepenthes veitchii,,AT,MY,2,live,T,A
2002,II,Nepenthes veitchii,,AU,MY,31,live,T,A
2002,II,Nepenthes veitchii,,CA,MY,1,live,T,A
2002,II,Nepenthes veitchii,,DE,MY,8,live,T,A
2002,II,Nepenthes veitchii,,FR,CH,1,live,,A
2002,II,Nepenthes veitchii,,FR,MY,1,live,T,A
2002,II,Nepenthes veitchii,,GB,MY,1,live,T,A
2002,II,Nepenthes veitchii,,HK,MY,5,live,T,A
2002,II,Nepenthes veitchii,,JP,LK,10,live,T,A
2002,II,Nepenthes veitchii,,JP,MY,60,live,T,A
2002,II,Nepenthes veitchii,,SG,MY,2,live,T,A
2002,II,Nepenthes veitchii,,TW,MY,17,live,T,A
2002,II,Nepenthes veitchii,,US,LK,330,live,T,A
2002,II,Nepenthes veitchii,,US,MY,52,live,T,A
2002,II,Nepenthes veitchii,,ZA,MY,1,live,T,A
2002,II,Nepenthes ventricosa,,AT,MY,,live,P,A
2002,II,Nepenthes ventricosa,,AT,MY,1,live,T,A
2002,II,Nepenthes ventricosa,,AU,MY,10,live,T,A
2002,II,Nepenthes ventricosa,,CA,LK,22,live,T,A
2002,II,Nepenthes ventricosa,,CA,MY,10,live,T,A
2002,II,Nepenthes ventricosa,,CH,MY,3,live,T,A
2002,II,Nepenthes ventricosa,,CN,LK,10,live,T,A
2002,II,Nepenthes ventricosa,,CN,MY,6,live,T,A
2002,II,Nepenthes ventricosa,,DE,MY,1,live,T,A
2002,II,Nepenthes ventricosa,,FR,MY,,cultures,P,A
2002,II,Nepenthes ventricosa,,FR,MY,1,live,T,A
2002,II,Nepenthes ventricosa,,GB,LK,100,live,T,A
2002,II,Nepenthes ventricosa,,GB,MY,914,live,T,A
2002,II,Nepenthes ventricosa,,HK,MY,10,live,T,A
2002,II,Nepenthes ventricosa,,ID,MY,2,live,T,A
2002,II,Nepenthes ventricosa,,JP,AU,,live,T,A
2002,II,Nepenthes ventricosa,,JP,LK,400,live,T,A
2002,II,Nepenthes ventricosa,,JP,MY,110,live,T,A
2002,II,Nepenthes ventricosa,,JP,US,,live,T,A
2002,II,Nepenthes ventricosa,,KR,MY,30,live,T,A
2002,II,Nepenthes ventricosa,,PT,MY,1,live,T,A
2002,II,Nepenthes ventricosa,,SE,MY,2,live,T,A
2002,II,Nepenthes ventricosa,,SG,LK,40,live,T,A
2002,II,Nepenthes ventricosa,,SG,MY,172,live,T,A
2002,II,Nepenthes ventricosa,,TH,MY,2,live,T,A
2002,II,Nepenthes ventricosa,,TW,LK,90,live,T,A
2002,II,Nepenthes ventricosa,,TW,MY,50,live,T,A
2002,II,Nepenthes ventricosa,,US,LK,260,live,T,A
2002,II,Nepenthes ventricosa,,US,MY,52,live,T,A
2002,II,Nepenthes ventricosa,,ZA,MY,10,live,T,A
2002,II,Nepenthes villosa,,AU,MY,10,live,T,A
2002,II,Nepenthes villosa,,GB,LK,200,live,T,A
2002,II,Nepenthes villosa,,JP,LK,74,live,T,A
2002,II,Nepenthes villosa,,TW,LK,6,live,T,A
2002,II,Nepenthes villosa,,US,LK,126,live,T,A
2002,II,Acrhelia spp.,Anthozoa,CA,US,,raw corals,T,W
2002,II,Acrhelia spp.,Anthozoa,CA,US,2,live,T,W
2002,II,Acrhelia spp.,Anthozoa,MX,US,,live,T,W
2002,II,Acrhelia spp.,Anthozoa,US,FJ,219,live,T,W
2002,II,Acrhelia horrescens,Anthozoa,DE,MH,,live,T,W
2002,II,Acrhelia horrescens,Anthozoa,SB,FJ,1,raw corals,E,W
2002,II,Acrhelia horrescens,Anthozoa,TO,FJ,1,raw corals,E,W
2002,II,Galaxea spp.,Anthozoa,CA,SB,,raw corals,T,W
2002,II,Galaxea spp.,Anthozoa,CA,US,,raw corals,T,W
2002,II,Galaxea spp.,Anthozoa,CA,US,9,live,T,W
2002,II,Galaxea spp.,Anthozoa,CA,US,,raw corals,T,W
2002,II,Galaxea spp.,Anthozoa,CA,US,73,live,T,W
2002,II,Galaxea spp.,Anthozoa,CA,US,5,live,T,W
2002,II,Galaxea spp.,Anthozoa,CH,ID,,live,T,W
2002,II,Galaxea spp.,Anthozoa,CL,US,1,live,T,W
2002,II,Galaxea spp.,Anthozoa,DE,FJ,32,live,T,W
2002,II,Galaxea spp.,Anthozoa,DK,FJ,10,live,T,W
2002,II,Galaxea spp.,Anthozoa,GB,FJ,59,live,T,W
2002,II,Galaxea spp.,Anthozoa,GB,SB,,live,T,W
2002,II,Galaxea spp.,Anthozoa,MX,US,1,live,T,W
2002,II,Galaxea spp.,Anthozoa,MX,US,46,live,T,W
2002,II,Galaxea spp.,Anthozoa,US,FJ,400,live,T,W
2002,II,Galaxea spp.,Anthozoa,US,ID,,live,T,W
2002,II,Galaxea spp.,Anthozoa,US,SB,,live,T,W
2002,II,Galaxea spp.,Anthozoa,US,TO,,live,T,W
2002,II,Galaxea spp.,Anthozoa,US,TO,,live,T,W
2002,II,Galaxea spp.,Anthozoa,XX,FJ,39,live,T,W
2002,II,Galaxea astreata,Anthozoa,AT,ID,50,live,T,W
2002,II,Galaxea astreata,Anthozoa,BR,ID,6,live,T,W
2002,II,Galaxea astreata,Anthozoa,CA,ID,162,live,T,W
2002,II,Galaxea astreata,Anthozoa,CH,ID,20,live,T,W
2002,II,Galaxea astreata,Anthozoa,CN,ID,40,live,T,W
2002,II,Galaxea astreata,Anthozoa,CZ,ID,42,live,T,W
2002,II,Galaxea astreata,Anthozoa,DE,ID,480,live,T,W
2002,II,Galaxea astreata,Anthozoa,ES,ID,55,live,T,W
2002,II,Galaxea astreata,Anthozoa,FI,ID,3,live,T,W
2002,II,Galaxea astreata,Anthozoa,FR,FJ,,live,T,W
2002,II,Galaxea astreata,Anthozoa,FR,ID,287,live,T,W
2002,II,Galaxea astreata,Anthozoa,GB,ID,68,live,T,W
2002,II,Galaxea astreata,Anthozoa,GR,ID,10,live,T,W
2002,II,Galaxea astreata,Anthozoa,HK,ID,23,live,T,W
2002,II,Galaxea astreata,Anthozoa,HU,ID,5,live,T,W
2002,II,Galaxea astreata,Anthozoa,IL,ID,20,live,T,W
2002,II,Galaxea astreata,Anthozoa,IT,ID,225,live,T,W
2002,II,Galaxea astreata,Anthozoa,JP,ID,,raw corals,T,W
2002,II,Galaxea astreata,Anthozoa,JP,ID,383,live,T,W
2002,II,Galaxea astreata,Anthozoa,KR,ID,46,live,T,W
2002,II,Galaxea astreata,Anthozoa,NL,ID,69,live,T,W
2002,II,Galaxea astreata,Anthozoa,NZ,ID,8,live,T,W
2002,II,Galaxea astreata,Anthozoa,PL,ID,30,live,T,W
2002,II,Galaxea astreata,Anthozoa,SE,ID,42,live,T,W
2002,II,Galaxea astreata,Anthozoa,SK,ID,5,live,T,W
2002,II,Galaxea astreata,Anthozoa,TW,ID,178,live,T,W
2002,II,Galaxea astreata,Anthozoa,US,ID,3084,live,T,W
2002,II,Galaxea astreata,Anthozoa,ZA,ID,18,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,AT,ID,5,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,BR,ID,91,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,CA,ID,262,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,CH,ID,59,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,CN,ID,29,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,CZ,ID,20,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,DE,FJ,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,DE,ID,1524,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,DK,FJ,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,DK,ID,33,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,ES,ID,82,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,FI,ID,15,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,FR,FJ,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,FR,ID,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,FR,ID,721,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,FR,WF,1,live,S,W
2002,II,Galaxea fascicularis,Anthozoa,GB,ID,233,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,GB,SB,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,GR,ID,18,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,HK,ID,133,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,HU,ID,31,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,IL,ID,76,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,IL,JP,2,raw corals,S,W
2002,II,Galaxea fascicularis,Anthozoa,IT,ID,636,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,JP,FJ,,raw corals,T,W
2002,II,Galaxea fascicularis,Anthozoa,JP,ID,,raw corals,T,W
2002,II,Galaxea fascicularis,Anthozoa,JP,ID,1191,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,KR,ID,,raw corals,T,W
2002,II,Galaxea fascicularis,Anthozoa,KR,ID,61,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,KW,ID,3,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,MX,ID,22,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,NL,ID,302,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,NZ,ID,4,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,PA,US,5,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,PL,ID,40,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,PT,ID,10,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,RU,ID,15,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,SB,FJ,1,raw corals,E,W
2002,II,Galaxea fascicularis,Anthozoa,SE,ID,25,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,SK,ID,15,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,TO,FJ,1,raw corals,E,W
2002,II,Galaxea fascicularis,Anthozoa,TW,ID,94,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,UA,ID,49,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,US,ID,,raw corals,T,W
2002,II,Galaxea fascicularis,Anthozoa,US,ID,,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,US,ID,,live,T,U
2002,II,Galaxea fascicularis,Anthozoa,US,ID,7331,live,T,W
2002,II,Galaxea fascicularis,Anthozoa,ZA,ID,33,live,T,W
2002,II,Madrepora spp.,Anthozoa,NL,FK,1,raw corals,P,W
2002,II,Madrepora kauaiensis,Anthozoa,US,GB,,specimens,S,W
2002,II,Oculina spp.,Anthozoa,CA,US,72,live,T,R
2002,II,Oculinidae spp.,Anthozoa,CA,US,80,live,T,R
2002,II,Oculinidae spp.,Anthozoa,JP,MU,1,specimens,S,W
2002,II,Petrophyllia spp.,Anthozoa,CA,US,2,live,T,W
2002,II,Petrophyllia spp.,Anthozoa,US,FJ,,live,T,I
2002,II,Petrophyllia spp.,Anthozoa,US,FJ,,live,T,W
2002,II,Acampe ochracea,,US,TH,4,live,,A
2002,II,Acampe pachyglossa,,US,ZA,3,live,T,A
2002,II,Acampe papillosa,,AG,TH,17,live,,A
2002,II,Acampe papillosa,,CH,TH,1,live,,A
2002,II,Acampe papillosa,,ES,TH,,live,P,A
2002,II,Acampe papillosa,,ES,TH,1,live,,A
2002,II,Acampe papillosa,,FR,TH,,live,P,A
2002,II,Acampe papillosa,,FR,TH,1,live,,A
2002,II,Acampe papillosa,,HK,TH,100,live,,A
2002,II,Acampe papillosa,,JP,TH,2,live,,A
2002,II,Acampe papillosa,,US,TH,12,live,,A
2002,II,Acampe rigida,,ES,TH,,live,P,A
2002,II,Acanthephippium spp.,,CZ,ID,1,live,T,A
2002,II,Acanthephippium spp.,,US,ID,10,live,T,A
2002,II,Acanthephippium javanicum,,CZ,ID,4,live,T,A
2002,II,Acanthephippium javanicum,,US,ID,10,live,T,A
2002,II,Acanthephippium parviflorum,,CZ,ID,1,live,T,A
2002,II,Acanthephippium parviflorum,,US,ID,15,live,T,A
2002,II,Acianthus spp.,,DK,AU,,live,T,A
2002,II,Acineta spp.,,DE,CO,,live,T,A
2002,II,Acineta spp.,,DE,PA,,live,S,W
2002,II,Acineta spp.,,KY,CR,,live,T,A
2002,II,Acineta spp.,,US,CR,10,live,T,A
2002,II,Acineta spp.,,XX,CR,1,live,P,A
2002,II,Acineta antioquiae,,JP,CO,5,live,T,A
2002,II,Acineta antioquiae,,US,CO,3,live,T,A
2002,II,Acineta barkeri,,CZ,MX,,live,B,A
2002,II,Acineta beyrodtiana,,AU,CO,4,live,T,A
2002,II,Acineta beyrodtiana,,JP,CO,1,live,T,A
2002,II,Acineta beyrodtiana,,US,CO,2,live,T,A
2002,II,Acineta chrysantha,,CZ,NL,,live,G,A
2002,II,Acineta chrysantha,,DE,CO,,live,T,A
2002,II,Acineta chrysantha,,US,CO,6,live,T,A
2002,II,Acineta cryptodonta,,AU,CO,4,live,T,A
2002,II,Acineta cryptodonta,,DE,CO,3,live,T,A
2002,II,Acineta cryptodonta,,JP,CO,1,live,T,A
2002,II,Acineta erythroxantha,,AU,CO,2,live,T,A
2002,II,Acineta erythroxantha,,DE,CO,7,live,T,A
2002,II,Acineta erythroxantha,,JP,CO,165,live,T,A
2002,II,Acineta erythroxantha,,US,CO,9,live,T,A
2002,II,Acineta erythroxantha,,US,ZA,5,live,T,A
2002,II,Acineta hennisiana,,DE,CO,1,live,T,A
2002,II,Acineta hennisiana,,US,CO,4,live,T,A
2002,II,Acineta hrubyana,,DE,CO,1,live,T,A
2002,II,Acineta hrubyana,,US,CO,1,live,T,A
2002,II,Acineta superba,,AU,CO,2,live,T,A
2002,II,Acineta superba,,CA,PE,8,live,T,A
2002,II,Acineta superba,,DE,CO,7,live,T,A
2002,II,Acineta superba,,DE,PE,20,live,T,A
2002,II,Acineta superba,,DE,VE,2,live,T,A
2002,II,Acineta superba,,FR,EC,,live,T,A
2002,II,Acineta superba,,GB,EC,,live,T,A
2002,II,Acineta superba,,JP,CO,5,live,T,A
2002,II,Acineta superba,,JP,EC,,live,T,A
2002,II,Acineta superba,,JP,NZ,,live,T,A
2002,II,Acineta superba,,US,CO,13,live,T,A
2002,II,Acineta superba,,US,PE,161,live,T,A
2002,II,Acostaea spp.,,DE,CO,1,live,T,A
2002,II,Acostaea spp.,,JP,US,,live,T,A
2002,II,Acostaea spp.,,US,CO,2,live,T,A
2002,II,Acriopsis indica,,US,TH,3,live,,A
2002,II,Acriopsis javanica,,AU,TH,2,live,,A
2002,II,Acriopsis javanica,,CZ,ID,4,live,T,A
2002,II,Acriopsis javanica,,JP,DE,3,live,T,A
2002,II,Acriopsis javanica,,JP,PH,,live,T,A
2002,II,Acriopsis javanica,,US,ID,7,live,T,A
2002,II,Acriopsis javanica,,US,TH,3,live,,A
2002,II,Ada spp.,,AR,PE,6,live,T,A
2002,II,Ada spp.,,BE,PE,8,live,T,A
2002,II,Ada spp.,,CA,PE,16,live,T,A
2002,II,Ada spp.,,CH,FR,1,cultures,T,A
2002,II,Ada spp.,,DE,CO,6,live,T,A
2002,II,Ada spp.,,DE,PE,20,live,T,A
2002,II,Ada spp.,,FR,EC,,live,T,A
2002,II,Ada spp.,,GB,CO,3,live,T,A
2002,II,Ada spp.,,GB,EC,,live,T,A
2002,II,Ada spp.,,JP,EC,,live,T,A
2002,II,Ada spp.,,SE,PE,5,live,T,A
2002,II,Ada spp.,,US,CO,18,live,T,A
2002,II,Ada spp.,,US,PE,1,flowers,S,W
2002,II,Ada spp.,,US,PE,69,live,T,A
2002,II,Ada spp.,,VE,EC,,live,T,A
2002,II,Ada spp.,,VE,PE,20,live,T,A
2002,II,Ada elegantula,,BE,PE,2,live,T,A
2002,II,Ada elegantula,,CA,PE,8,live,T,A
2002,II,Ada elegantula,,GB,CO,3,live,T,A
2002,II,Ada elegantula,,GB,EC,,live,T,A
2002,II,Ada elegantula,,JP,PE,40,live,T,A
2002,II,Ada elegantula,,US,CO,9,live,T,A
2002,II,Ada glumacea,,GB,CO,1,live,T,A
2002,II,Ada glumacea,,GB,EC,,live,T,A
2002,II,Ada glumacea,,US,CO,1,live,T,A
2002,II,Ada keiliana,,US,VE,7,live,T,A
2002,II,Ada ocanensis,,GB,EC,,live,T,A
2002,II,Aerangis spp.,,AU,ZA,51,live,T,A
2002,II,Aerangis spp.,,CH,MG,2,dried plants,S,W
2002,II,Aerangis spp.,,DE,CH,,live,T,A
2002,II,Aerangis spp.,,HK,ZA,30,live,T,A
2002,II,Aerangis spp.,,JP,ZA,11,live,T,A
2002,II,Aerangis spp.,,US,ZA,88,live,T,A
2002,II,Aerangis articulata,,CZ,NL,,live,G,A
2002,II,Aerangis articulata,,JP,US,,live,T,A
2002,II,Aerangis articulata,,US,ZA,,live,T,A
2002,II,Aerangis biloba,,CH,FR,1,cultures,T,A
2002,II,Aerangis biloba,,CZ,NL,,live,G,A
2002,II,Aerangis biloba,,DE,CH,,live,T,A
2002,II,Aerangis biloba,,US,VE,26,live,T,A
2002,II,Aerangis brachycarpa,,CZ,NL,,live,G,A
2002,II,Aerangis citrata,,JP,NZ,,live,T,A
2002,II,Aerangis citrata,,PL,BE,1,live,T,A
2002,II,Aerangis citrata,,US,ZA,,live,T,A
2002,II,Aerangis coriacea,,CZ,NL,,live,G,A
2002,II,Aerangis cryptodon,,CZ,NL,,live,G,A
2002,II,Aerangis cryptodon,,JP,MG,10,live,P,W
2002,II,Aerangis cryptodon,,JP,NZ,,live,T,A
2002,II,Aerangis ellisii,,CZ,NL,,live,G,A
2002,II,Aerangis ellisii,,JP,MG,1,live,P,A
2002,II,Aerangis fastuosa,,CZ,NL,,live,G,A
2002,II,Aerangis fastuosa,,DE,CH,,live,T,A
2002,II,Aerangis fastuosa,,JP,MG,1,live,P,W
2002,II,Aerangis fuscata,,JP,MG,5,live,P,A
2002,II,Aerangis fuscata,,US,FR,40,cultures,T,A
2002,II,Aerangis hyaloides,,CA,FR,1,live,T,A
2002,II,Aerangis hyaloides,,JP,MG,1,live,P,A
2002,II,Aerangis hyaloides,,JP,MG,,live,P,W
2002,II,Aerangis hyaloides,,US,ZA,,live,T,A
2002,II,Aerangis kotschyana,,TW,TH,1,live,,A
2002,II,Aerangis macrocentra,,ES,AU,,live,T,A
2002,II,Aerangis macrocentra,,JP,MG,,live,P,W
2002,II,Aerangis macrocentra,,US,FR,20,cultures,T,A
2002,II,Aerangis modesta,,AU,ZA,50,live,T,A
2002,II,Aerangis modesta,,CH,FR,1,cultures,T,A
2002,II,Aerangis modesta,,CZ,NL,,live,G,A
2002,II,Aerangis modesta,,US,ZA,,live,T,A
2002,II,Aerangis mystacidii,,AU,ZA,38,live,T,A
2002,II,Aerangis mystacidii,,CZ,NL,,live,G,A
2002,II,Aerangis mystacidii,,US,ZA,,live,T,A
2002,II,Aerangis spiculata,,CZ,NL,,live,G,A
2002,II,Aerangis stylosa,,JP,MG,1,live,P,W
2002,II,Aerangis thomsonii,,CZ,NL,,live,G,A
2002,II,Aerangis ugandensis,,CZ,NL,,live,G,A
2002,II,Aerangis verdickii,,AU,ZA,50,live,T,A
2002,II,Aerangis verdickii,,US,ZA,,live,T,A
2002,II,Aeranthes spp.,,AR,FR,1,live,T,A
2002,II,Aeranthes spp.,,CH,DE,,live,,A
2002,II,Aeranthes spp.,,JP,MG,5,live,P,W
2002,II,Aeranthes arachnites,,JP,MX,,live,T,A
2002,II,Aeranthes arachnites,,JP,NZ,,live,T,A
2002,II,Aeranthes ramosa,,JP,MG,11,live,P,W
2002,II,Aerides spp.,,AG,TH,1,live,,A
2002,II,Aerides spp.,,AU,MY,150,live,T,A
2002,II,Aerides spp.,,AU,TH,3,live,,A
2002,II,Aerides spp.,,BN,MY,30,live,T,A
2002,II,Aerides spp.,,CA,TH,,live,P,A
